"","Scenario","Location","Vegetation","Year","Decade","Avg"
"4047","SRES A1B","North Pacific","Shrub Tundra",2099,2090,6
"4048","SRES A1B","North Pacific","Shrub Tundra",2100,2100,6
"4049","SRES A1B","North Pacific","White Spruce",2009,2000,580
"4050","SRES A1B","North Pacific","White Spruce",2010,2010,580
"4051","SRES A1B","North Pacific","White Spruce",2011,2010,581
"4052","SRES A1B","North Pacific","White Spruce",2012,2010,581
"4053","SRES A1B","North Pacific","White Spruce",2013,2010,582
"4054","SRES A1B","North Pacific","White Spruce",2014,2010,579
"4055","SRES A1B","North Pacific","White Spruce",2015,2010,579
"4056","SRES A1B","North Pacific","White Spruce",2016,2010,580
"4057","SRES A1B","North Pacific","White Spruce",2017,2010,580
"4058","SRES A1B","North Pacific","White Spruce",2018,2010,580
"4059","SRES A1B","North Pacific","White Spruce",2019,2010,580
"4060","SRES A1B","North Pacific","White Spruce",2020,2020,580
"4061","SRES A1B","North Pacific","White Spruce",2021,2020,581
"4062","SRES A1B","North Pacific","White Spruce",2022,2020,581
"4063","SRES A1B","North Pacific","White Spruce",2023,2020,581
"4064","SRES A1B","North Pacific","White Spruce",2024,2020,582
"4065","SRES A1B","North Pacific","White Spruce",2025,2020,579
"4066","SRES A1B","North Pacific","White Spruce",2026,2020,579
"4067","SRES A1B","North Pacific","White Spruce",2027,2020,579
"4068","SRES A1B","North Pacific","White Spruce",2028,2020,579
"4069","SRES A1B","North Pacific","White Spruce",2029,2020,580
"4070","SRES A1B","North Pacific","White Spruce",2030,2030,579
"4071","SRES A1B","North Pacific","White Spruce",2031,2030,580
"4072","SRES A1B","North Pacific","White Spruce",2032,2030,580
"4073","SRES A1B","North Pacific","White Spruce",2033,2030,580
"4074","SRES A1B","North Pacific","White Spruce",2034,2030,580
"4075","SRES A1B","North Pacific","White Spruce",2035,2030,579
"4076","SRES A1B","North Pacific","White Spruce",2036,2030,580
"4077","SRES A1B","North Pacific","White Spruce",2037,2030,579
"4078","SRES A1B","North Pacific","White Spruce",2038,2030,579
"4079","SRES A1B","North Pacific","White Spruce",2039,2030,578
"4080","SRES A1B","North Pacific","White Spruce",2040,2040,578
"4081","SRES A1B","North Pacific","White Spruce",2041,2040,578
"4082","SRES A1B","North Pacific","White Spruce",2042,2040,578
"4083","SRES A1B","North Pacific","White Spruce",2043,2040,579
"4084","SRES A1B","North Pacific","White Spruce",2044,2040,578
"4085","SRES A1B","North Pacific","White Spruce",2045,2040,578
"4086","SRES A1B","North Pacific","White Spruce",2046,2040,576
"4087","SRES A1B","North Pacific","White Spruce",2047,2040,576
"4088","SRES A1B","North Pacific","White Spruce",2048,2040,576
"4089","SRES A1B","North Pacific","White Spruce",2049,2040,577
"4090","SRES A1B","North Pacific","White Spruce",2050,2050,577
"4091","SRES A1B","North Pacific","White Spruce",2051,2050,577
"4092","SRES A1B","North Pacific","White Spruce",2052,2050,576
"4093","SRES A1B","North Pacific","White Spruce",2053,2050,577
"4094","SRES A1B","North Pacific","White Spruce",2054,2050,577
"4095","SRES A1B","North Pacific","White Spruce",2055,2050,572
"4096","SRES A1B","North Pacific","White Spruce",2056,2050,557
"4097","SRES A1B","North Pacific","White Spruce",2057,2050,558
"4098","SRES A1B","North Pacific","White Spruce",2058,2050,557
"4099","SRES A1B","North Pacific","White Spruce",2059,2050,556
"4100","SRES A1B","North Pacific","White Spruce",2060,2060,556
"4101","SRES A1B","North Pacific","White Spruce",2061,2060,557
"4102","SRES A1B","North Pacific","White Spruce",2062,2060,557
"4103","SRES A1B","North Pacific","White Spruce",2063,2060,559
"4104","SRES A1B","North Pacific","White Spruce",2064,2060,557
"4105","SRES A1B","North Pacific","White Spruce",2065,2060,557
"4106","SRES A1B","North Pacific","White Spruce",2066,2060,558
"4107","SRES A1B","North Pacific","White Spruce",2067,2060,552
"4108","SRES A1B","North Pacific","White Spruce",2068,2060,551
"4109","SRES A1B","North Pacific","White Spruce",2069,2060,551
"4110","SRES A1B","North Pacific","White Spruce",2070,2070,550
"4111","SRES A1B","North Pacific","White Spruce",2071,2070,549
"4112","SRES A1B","North Pacific","White Spruce",2072,2070,550
"4113","SRES A1B","North Pacific","White Spruce",2073,2070,549
"4114","SRES A1B","North Pacific","White Spruce",2074,2070,544
"4115","SRES A1B","North Pacific","White Spruce",2075,2070,543
"4116","SRES A1B","North Pacific","White Spruce",2076,2070,543
"4117","SRES A1B","North Pacific","White Spruce",2077,2070,541
"4118","SRES A1B","North Pacific","White Spruce",2078,2070,540
"4119","SRES A1B","North Pacific","White Spruce",2079,2070,538
"4120","SRES A1B","North Pacific","White Spruce",2080,2080,535
"4121","SRES A1B","North Pacific","White Spruce",2081,2080,534
"4122","SRES A1B","North Pacific","White Spruce",2082,2080,532
"4123","SRES A1B","North Pacific","White Spruce",2083,2080,522
"4124","SRES A1B","North Pacific","White Spruce",2084,2080,523
"4125","SRES A1B","North Pacific","White Spruce",2085,2080,521
"4126","SRES A1B","North Pacific","White Spruce",2086,2080,520
"4127","SRES A1B","North Pacific","White Spruce",2087,2080,519
"4128","SRES A1B","North Pacific","White Spruce",2088,2080,520
"4129","SRES A1B","North Pacific","White Spruce",2089,2080,519
"4130","SRES A1B","North Pacific","White Spruce",2090,2090,520
"4131","SRES A1B","North Pacific","White Spruce",2091,2090,520
"4132","SRES A1B","North Pacific","White Spruce",2092,2090,517
"4133","SRES A1B","North Pacific","White Spruce",2093,2090,516
"4134","SRES A1B","North Pacific","White Spruce",2094,2090,516
"4135","SRES A1B","North Pacific","White Spruce",2095,2090,492
"4136","SRES A1B","North Pacific","White Spruce",2096,2090,492
"4137","SRES A1B","North Pacific","White Spruce",2097,2090,477
"4138","SRES A1B","North Pacific","White Spruce",2098,2090,476
"4139","SRES A1B","North Pacific","White Spruce",2099,2090,477
"4140","SRES A1B","North Pacific","White Spruce",2100,2100,471
"4141","SRES A1B","Northwest Interior Forest North","Black Spruce",2009,2000,91343
"4142","SRES A1B","Northwest Interior Forest North","Black Spruce",2010,2010,91846
"4143","SRES A1B","Northwest Interior Forest North","Black Spruce",2011,2010,92674
"4144","SRES A1B","Northwest Interior Forest North","Black Spruce",2012,2010,93508
"4145","SRES A1B","Northwest Interior Forest North","Black Spruce",2013,2010,93889
"4146","SRES A1B","Northwest Interior Forest North","Black Spruce",2014,2010,89447
"4147","SRES A1B","Northwest Interior Forest North","Black Spruce",2015,2010,88929
"4148","SRES A1B","Northwest Interior Forest North","Black Spruce",2016,2010,89885
"4149","SRES A1B","Northwest Interior Forest North","Black Spruce",2017,2010,90531
"4150","SRES A1B","Northwest Interior Forest North","Black Spruce",2018,2010,88507
"4151","SRES A1B","Northwest Interior Forest North","Black Spruce",2019,2010,89401
"4152","SRES A1B","Northwest Interior Forest North","Black Spruce",2020,2020,89575
"4153","SRES A1B","Northwest Interior Forest North","Black Spruce",2021,2020,88166
"4154","SRES A1B","Northwest Interior Forest North","Black Spruce",2022,2020,89060
"4155","SRES A1B","Northwest Interior Forest North","Black Spruce",2023,2020,89692
"4156","SRES A1B","Northwest Interior Forest North","Black Spruce",2024,2020,89838
"4157","SRES A1B","Northwest Interior Forest North","Black Spruce",2025,2020,84410
"4158","SRES A1B","Northwest Interior Forest North","Black Spruce",2026,2020,85192
"4159","SRES A1B","Northwest Interior Forest North","Black Spruce",2027,2020,86112
"4160","SRES A1B","Northwest Interior Forest North","Black Spruce",2028,2020,86330
"4161","SRES A1B","Northwest Interior Forest North","Black Spruce",2029,2020,87207
"4162","SRES A1B","Northwest Interior Forest North","Black Spruce",2030,2030,86362
